stars,forks,watchers,open_issues,size,created_at,updated_at,name,full_name,commits,forks_url,watchers_url,language_AsciiDoc,language_Assembly,language_Batchfile,language_C,language_C#,language_C++,language_CSS,language_Clojure,language_Dart,language_Dockerfile,language_Elixir,language_Emacs Lisp,language_Go,language_HTML,language_Haskell,language_Java,language_JavaScript,language_Jinja,language_Julia,language_Jupyter Notebook,language_Kotlin,language_Lua,language_Makefile,language_Markdown,language_Nunjucks,language_OCaml,language_Objective-C,language_PHP,language_Python,language_Roff,language_Ruby,language_Rust,language_SCSS,language_Scala,language_Shell,language_Svelte,language_Swift,language_TeX,language_TypeScript,language_V,language_Vim Script,language_Vim script,language_Vue,language_Zig
77870,16471,77870,51,1778,2011,2023,animate.css,animate-css/animate.css,https://api.github.com/repos/animate-css/animate.css/commits{/sha},https://api.github.com/repos/animate-css/animate.css/forks,https://api.github.com/repos/animate-css/animate.css/subscribers,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77571,3353,77571,288,4031,2015,2023,thefuck,nvbn/thefuck,https://api.github.com/repos/nvbn/thefuck/commits{/sha},https://api.github.com/repos/nvbn/thefuck/forks,https://api.github.com/repos/nvbn/thefuck/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77062,9848,77062,271,624,2022,2023,awesome-chatgpt-prompts,f/awesome-chatgpt-prompts,https://api.github.com/repos/f/awesome-chatgpt-prompts/commits{/sha},https://api.github.com/repos/f/awesome-chatgpt-prompts/forks,https://api.github.com/repos/f/awesome-chatgpt-prompts/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75849,46261,75849,1199,613022,2016,2023,models,tensorflow/models,https://api.github.com/repos/tensorflow/models/commits{/sha},https://api.github.com/repos/tensorflow/models/forks,https://api.github.com/repos/tensorflow/models/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74523,6923,74523,68,37830,2016,2023,realworld,gothinkster/realworld,https://api.github.com/repos/gothinkster/realworld/commits{/sha},https://api.github.com/repos/gothinkster/realworld/forks,https://api.github.com/repos/gothinkster/realworld/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
73545,23741,73545,31,10635,2011,2023,laravel,laravel/laravel,https://api.github.com/repos/laravel/laravel/commits{/sha},https://api.github.com/repos/laravel/laravel/forks,https://api.github.com/repos/laravel/laravel/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73169,13915,73169,18,509807,2018,2023,LeetCodeAnimation,MisterBooo/LeetCodeAnimation,https://api.github.com/repos/MisterBooo/LeetCodeAnimation/commits{/sha},https://api.github.com/repos/MisterBooo/LeetCodeAnimation/forks,https://api.github.com/repos/MisterBooo/LeetCodeAnimation/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72927,5301,72927,4,230560,2013,2023,papers-we-love,papers-we-love/papers-we-love,https://api.github.com/repos/papers-we-love/papers-we-love/commits{/sha},https://api.github.com/repos/papers-we-love/papers-we-love/forks,https://api.github.com/repos/papers-we-love/papers-we-love/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
71497,12423,71497,5375,110561,2012,2023,Font-Awesome,FortAwesome/Font-Awesome,https://api.github.com/repos/FortAwesome/Font-Awesome/commits{/sha},https://api.github.com/repos/FortAwesome/Font-Awesome/forks,https://api.github.com/repos/FortAwesome/Font-Awesome/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71007,29256,71007,136,238395,2012,2023,django,django/django,https://api.github.com/repos/django/django/commits{/sha},https://api.github.com/repos/django/django/forks,https://api.github.com/repos/django/django/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70821,6772,70821,45,301,2017,2023,every-programmer-should-know,mtdvio/every-programmer-should-know,https://api.github.com/repos/mtdvio/every-programmer-should-know/commits{/sha},https://api.github.com/repos/mtdvio/every-programmer-should-know/forks,https://api.github.com/repos/mtdvio/every-programmer-should-know/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70211,2983,70211,367,88608,2014,2023,FiraCode,tonsky/FiraCode,https://api.github.com/repos/tonsky/FiraCode/commits{/sha},https://api.github.com/repos/tonsky/FiraCode/forks,https://api.github.com/repos/tonsky/FiraCode/subscribers,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70175,18329,70175,3,33676,2018,2023,advanced-java,doocs/advanced-java,https://api.github.com/repos/doocs/advanced-java/commits{/sha},https://api.github.com/repos/doocs/advanced-java/forks,https://api.github.com/repos/doocs/advanced-java/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70117,7632,70117,17,6866,2015,2023,free-for-dev,ripienaar/free-for-dev,https://api.github.com/repos/ripienaar/free-for-dev/commits{/sha},https://api.github.com/repos/ripienaar/free-for-dev/forks,https://api.github.com/repos/ripienaar/free-for-dev/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69994,10968,69994,76,87472,2020,2023,Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/commits{/sha},https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/forks,https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69684,34278,69684,644,233352,2010,2023,bitcoin,bitcoin/bitcoin,https://api.github.com/repos/bitcoin/bitcoin/commits{/sha},https://api.github.com/repos/bitcoin/bitcoin/forks,https://api.github.com/repos/bitcoin/bitcoin/subscribers,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69239,8993,69239,100,4451,2016,2023,HelloGitHub,521xueweihan/HelloGitHub,https://api.github.com/repos/521xueweihan/HelloGitHub/commits{/sha},https://api.github.com/repos/521xueweihan/HelloGitHub/forks,https://api.github.com/repos/521xueweihan/HelloGitHub/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69025,55329,69025,2464,518156,2012,2023,opencv,opencv/opencv,https://api.github.com/repos/opencv/opencv/commits{/sha},https://api.github.com/repos/opencv/opencv/forks,https://api.github.com/repos/opencv/opencv/subscribers,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68894,7474,68894,690,3220,2014,2023,gin,gin-gonic/gin,https://api.github.com/repos/gin-gonic/gin/commits{/sha},https://api.github.com/repos/gin-gonic/gin/forks,https://api.github.com/repos/gin-gonic/gin/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68787,3549,68787,17,94355,2017,2023,tailwindcss,tailwindlabs/tailwindcss,https://api.github.com/repos/tailwindlabs/tailwindcss/commits{/sha},https://api.github.com/repos/tailwindlabs/tailwindcss/forks,https://api.github.com/repos/tailwindlabs/tailwindcss/subscribers,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
